SET	PDB_ID	CLUSTER_ID
TRAIN	6vyt_d	53
TRAIN	5imr_E	53
TRAIN	4v8j_DB	53
TRAIN	3pio_Y	53
TRAIN	6xzb_B2	53
TRAIN	5wfs_B	53
TRAIN	4v6g_BB	53
TRAIN	4v84_BB	53
TRAIN	7qgu_B	53
TRAIN	4v9m_DB	53
TRAIN	6cfj_1B	53
TRAIN	6gzz_B2	53
TRAIN	7st7_2	53
TRAIN	4ioa_Y	53
TRAIN	6gbz_B	53
TRAIN	7nbu_b	53
TRAIN	4v55_BA	53
TRAIN	6wd8_2	53
TRAIN	7pjz_B	53
TRAIN	5wf0_B	53
TRAIN	4v8i_BB	53
TRAIN	6pc6_J	53
TRAIN	4v7x_BB	53
TRAIN	5doy_1B	53
TRAIN	6nsh_RB	53
TRAIN	6ucq_2B	53
TRAIN	4tua_RB	53
TRAIN	4v76_BB	53
TRAIN	7k51_2	53
TRAIN	6x7f_d	53
TRAIN	4lt8_RB	53
TRAIN	6x7k_d	53
TRAIN	6uo1_2B	53
TRAIN	7p7t_B	53
TRAIN	6vzj_d	53
TRAIN	4p6f_YB	53
TRAIN	5j88_CB	53
TRAIN	5dox_2B	53
TRAIN	6qnq_16	53
TRAIN	6ofx_2	53
TRAIN	6oj2_RB	53
TRAIN	5h1s_B	53
TRAIN	4w2h_DB	53
TRAIN	4lel_YB	53
TRAIN	5np6_Z	53
TRAIN	6fkr_1B	53
TRAIN	7k50_2	53
TRAIN	6xqd_1B	53
TRAIN	6o97_2B	53
TRAIN	4v97_BB	53
TRAIN	6vz7_d	53
TRAIN	1nkw_9	53
TRAIN	7ssl_2	53
TRAIN	6fxc_BB	53
TRAIN	4v5q_DB	53
TRAIN	6sj6_B	53
TRAIN	1vy6_DB	53
TRAIN	7jqm_1B	53
TRAIN	4v9o_EB	53
TRAIN	6pc7_J	53
TRAIN	6tnn_V	53
TRAIN	4v6a_DB	53
TRAIN	4v5d_BB	53
TRAIN	4v6v_Ba	53
TRAIN	4v9n_DB	53
TRAIN	6s0x_B	53
TRAIN	4v9j_BB	53
TRAIN	7oiz_b	53
TRAIN	4wu1_1J	53
TRAIN	7jt1_2	53
TRAIN	4v5e_DB	53
TRAIN	5uyp_02	53
TRAIN	6spb_B	53
TRAIN	4u1v_BB	53
TRAIN	6ppf_B	53
TRAIN	5e81_16	53
TRAIN	7n31_5	53
TRAIN	4v9k_BB	53
TRAIN	6ppk_B	53
TRAIN	6cfj_2B	53
TRAIN	5fdv_2B	53
TRAIN	4v9n_BB	53
TRAIN	5el7_16	53
TRAIN	3dll_Z	53
TRAIN	6cfk_2B	53
TRAIN	6x6t_d	53
TRAIN	5li0_B	53
TRAIN	4y4o_2B	53
TRAIN	6cfl_1B	53
TRAIN	7ryg_B	53
TRAIN	7lh5_DB	53
TRAIN	6buw_YB	53
TRAIN	6wd4_2	53
TRAIN	5w4k_1B	53
TRAIN	6enj_B	53
TRAIN	4v7b_BB	53
TRAIN	5e7k_16	53
TRAIN	4tud_YB	53
TRAIN	4v95_DB	53
TRAIN	4tuc_RB	53
TRAIN	5myj_BB	53
TRAIN	5hcq_1B	53
TRAIN	6wdg_2	53
TRAIN	4v55_DA	53
TRAIN	5o60_B	53
TRAIN	5nd9_B	53
TRAIN	6o8x_B	53
TRAIN	7a0r_Y	53
TRAIN	5el7_1J	53
TRAIN	4v8h_BB	53
TRAIN	7bl5_B	53
TRAIN	4ybb_DB	53
TRAIN	4v78_BB	53
TRAIN	6hrm_3	53
TRAIN	4v5q_BB	53
TRAIN	6nd5_1B	53
TRAIN	4woi_BB	53
TRAIN	7rq8_2B	53
TRAIN	3jcn_B	53
TRAIN	5j4b_2B	53
TRAIN	7p3k_b	53
TRAIN	7pjs_B	53
TRAIN	7lh5_BB	53
TRAIN	1nwx_9	53
TRAIN	4v5l_BB	53
TRAIN	4lfz_YB	53
TRAIN	6gxn_B	53
TRAIN	6uo1_1B	53
TRAIN	5fdu_1B	53
TRAIN	4wr6_1J	53
TRAIN	6bz8_RB	53
TRAIN	7rqc_1B	53
TRAIN	4v7m_BB	53
TRAIN	6vu3_d	53
TRAIN	5zet_B	53
TRAIN	6ysu_B	53
TRAIN	4w4g_YB	53
TRAIN	6pcr_J	53
TRAIN	7pjv_B	53
TRAIN	6otr_RB	53
TRAIN	4u24_BB	53
TRAIN	6vys_d	53
TRAIN	4tue_YB	53
TRAIN	6pcs_J	53
TRAIN	4v5f_BB	53
TRAIN	4www_YB	53
TRAIN	7aqd_B	53
TRAIN	7acj_3	53
TRAIN	6c5l_BB	53
TRAIN	4www_RB	53
TRAIN	4v63_DB	53
TRAIN	4v6p_BA	53
TRAIN	4lnt_YB	53
TRAIN	5j7l_CB	53
TRAIN	4v8j_BB	53
TRAIN	6czr_2B	53
TRAIN	5a9z_AB	53
TRAIN	5aka_A	53
TRAIN	4l47_YB	53
TRAIN	6wqn_2	53
TRAIN	4v6f_DB	53
TRAIN	4v5n_BB	53
TRAIN	4wt1_1J	53
TRAIN	1xbp_9	53
TRAIN	7a18_Y	53
TRAIN	7jil_3	53
TRAIN	4v5y_BA	53
TRAIN	5we6_B	53
TRAIN	7mt2_B	53
TRAIN	6nta_YB	53
TRAIN	5ngm_AB	53
TRAIN	5mdv_3	53
TRAIN	6b4v_GB	53
TRAIN	6pct_J	53
TRAIN	6gzz_B1	53
TRAIN	6ogg_2	53
TRAIN	6xza_B2	53
TRAIN	6oj2_YB	53
TRAIN	5ndj_1J	53
TRAIN	6ysr_B	53
TRAIN	7m4x_B	53
TRAIN	5uq8_B	53
TRAIN	7n30_5	53
TRAIN	7jql_2B	53
TRAIN	6dzp_B	53
TRAIN	6by1_CB	53
TRAIN	5hd1_1B	53
TRAIN	4v4x_BB	53
TRAIN	4v9k_DB	53
TRAIN	5doy_2B	53
TRAIN	4v77_BB	53
TRAIN	5wfk_B	53
TRAIN	6bz7_YB	53
TRAIN	6n1d_B5S	53
TRAIN	4v56_BA	53
TRAIN	4v6a_BB	53
TRAIN	7qh4_B	53
TRAIN	6wrs_2	53
TRAIN	5u9f_02	53
TRAIN	6xqe_1B	53
TRAIN	5ib7_16	53
TRAIN	7m4z_B	53
TRAIN	6of6_RB	53
TRAIN	6v3a_B	53
TRAIN	6spd_B	53
TRAIN	5wis_1B	53
TRAIN	7bl6_B	53
TRAIN	7rqb_1B	53
TRAIN	5dm6_Y	53
TRAIN	5mlc_B	53
TRAIN	6boh_HB	53
TRAIN	6ztn_BB	53
TRAIN	6enf_B	53
TRAIN	7qv2_B	53
TRAIN	2j28_A	53
TRAIN	4v5b_AA	53
TRAIN	4wzo_1J	53
TRAIN	5mmm_B	53
TRAIN	4w2g_DB	53
TRAIN	6gsj_16	53
TRAIN	6gxm_B	53
TRAIN	6h4n_B	53
TRAIN	6n9e_1B	53
TRAIN	4lsk_YB	53
TRAIN	4v63_BB	53
TRAIN	4v6d_BB	53
TRAIN	4v95_BB	53
TRAIN	3jq4_B	53
TRAIN	6by1_DB	53
TRAIN	4w2f_BB	53
TRAIN	4wsm_16	53
TRAIN	7ssd_2	53
TRAIN	4zsn_YB	53
TRAIN	4v4a_B9	53
TRAIN	7s1g_J	53
TRAIN	5j3c_YB	53
TRAIN	6qdw_a	53
TRAIN	7asm_B	53
TRAIN	4w2h_BB	53
TRAIN	6yss_B	53
TRAIN	7jqm_2B	53
TRAIN	6s12_B	53
TRAIN	6tpq_V	53
TRAIN	6vwn_3	53
TRAIN	4io9_Y	53
TRAIN	4v83_DB	53
TRAIN	4v5c_DB	53
TRAIN	5gah_B	53
TRAIN	3jbu_a	53
TRAIN	4ypb_RB	53
TRAIN	6gc8_B	53
TRAIN	5j88_DB	53
TRAIN	4v5h_BA	53
TRAIN	4v8b_BB	53
TRAIN	4u20_DB	53
TRAIN	5v93_B	53
TRAIN	4v9a_DB	53
TRAIN	6orl_3	53
TRAIN	6qnr_1J	53
TRAIN	5dox_1B	53
TRAIN	4wf1_DB	53
TRAIN	6bz6_YB	53
TRAIN	4wqy_AB	53
TRAIN	6bz8_YB	53
TRAIN	6q97_3	53
TRAIN	4v7k_AB	53
TRAIN	4v9b_DB	53
TRAIN	7pjw_B	53
TRAIN	6wd1_2	53
TRAIN	5it8_CB	53
TRAIN	1sm1_9	53
TRAIN	6of1_2B	53
TRAIN	6xgf_d	53
TRAIN	4v8a_BB	53
TRAIN	7abz_3	53
TRAIN	4v54_BA	53
TRAIN	1vvj_YB	53
TRAIN	7nwt_3	53
TRAIN	4tuc_YB	53
TRAIN	5kpx_28	53
TRAIN	5xym_B	53
TRAIN	4v8i_DB	53
TRAIN	4v4h_BA	53
TRAIN	4v5s_BB	53
TRAIN	6ogi_2	53
TRAIN	4v75_BB	53
TRAIN	4v4p_AB	53
TRAIN	4uy8_B	53
TRAIN	5el6_16	53
TRAIN	6ztl_BB	53
TRAIN	4v4s_BB	53
TRAIN	7acr_3	53
TRAIN	3jce_B	53
TRAIN	5lzf_B	53
TRAIN	4v9l_DB	53
TRAIN	5dfe_RB	53
TRAIN	6y69_B	53
TRAIN	5uyq_02	53
TRAIN	4wpo_CB	53
TRAIN	4v53_DA	53
TRAIN	4v6k_AA	53
TRAIN	5kpw_28	53
TRAIN	4v6r_BA	53
TRAIN	5w4k_2B	53
TRAIN	4v7y_DB	53
TRAIN	4u25_DB	53
TRAIN	7msm_B	53
TRAIN	3fwo_B	53
TRAIN	6vyz_d	53
TRAIN	7o1a_BB	53
TRAIN	4v72_BB	53
TRAIN	4v8e_AB	53
TRAIN	4lsk_RB	53
TRAIN	6ore_3	53
TRAIN	7jss_2	53
TRAIN	3cf5_Z	53
TRAIN	6o97_1B	53
TRAIN	7sso_2	53
TRAIN	6fkr_2B	53
TRAIN	7m4y_B	53
TRAIN	4u27_DB	53
TRAIN	4v50_BA	53
TRAIN	4v4i_x	53
TRAIN	4v8e_CB	53
TRAIN	7pjx_B	53
TRAIN	5gae_B	53
TRAIN	6xhw_2B	53
TRAIN	4v97_DB	53
TRAIN	4v8d_BB	53
TRAIN	4wqu_CB	53
TRAIN	7ot5_3	53
TRAIN	6gzx_B1	53
TRAIN	6qul_B	53
TRAIN	6x9q_d	53
TRAIN	4v9p_AB	53
TRAIN	5lzb_B	53
TRAIN	5el5_16	53
TRAIN	7n1p_5	53
TRAIN	4v9i_DB	53
TRAIN	7bl2_B	53
TRAIN	3j9y_B	53
TRAIN	5aa0_AB	53
TRAIN	5hcr_2B	53
TRAIN	6w6p_B	53
TRAIN	5j91_CB	53
TRAIN	4v9p_CB	53
TRAIN	7ryf_B	53
TRAIN	7pjt_B	53
TRAIN	6pch_J	53
TRAIN	4v8c_AB	53
TRAIN	4v4h_DA	53
TRAIN	5czp_YB	53
TRAIN	3j9w_BB	53
TRAIN	4tue_RB	53
TRAIN	5ib8_1J	53
TRAIN	6q98_3	53
TRAIN	6xz7_B	53
TRAIN	4v7i_A7	53
TRAIN	6ndk_RB	53
TRAIN	6wdc_2	53
TRAIN	4v84_DB	53
TRAIN	6wdm_2	53
TRAIN	4v68_BB	53
TRAIN	4v9o_GB	53
TRAIN	7d80_a	53
TRAIN	4csu_A	53
TRAIN	4v7z_DB	53
TRAIN	4v5g_BB	53
TRAIN	7pjy_B	53
TRAIN	1vy5_BB	53
TRAIN	6dzi_B	53
TRAIN	5j30_RB	53
TRAIN	4wqr_16	53
TRAIN	4zer_1B	53
TRAIN	5ot7_5	53
TRAIN	5e81_1J	53
TRAIN	6q9a_3	53
TRAIN	6h58_BB	53
TRAIN	5j91_DB	53
TRAIN	6xdq_d	53
TRAIN	7bl3_B	53
TRAIN	4v6s_AA	53
TRAIN	6o8y_B	53
TRAIN	7n2c_5	53
TRAIN	6o3m_RB	53
TRAIN	3jcj_0	53
TRAIN	5lza_B	53
TRAIN	1nwy_9	53
TRAIN	6wd7_2	53
TRAIN	6wd3_2	53
TRAIN	6wd2_2	53
TRAIN	5j30_YB	53
TRAIN	5ibb_16	53
TRAIN	6nd5_2B	53
TRAIN	6vz5_d	53
TRAIN	4z8c_2B	53
TRAIN	5wdt_B	53
TRAIN	6o9k_X	53
TRAIN	4v9i_BB	53
TRAIN	1vy7_DB	53
TRAIN	1vy6_BB	53
TRAIN	6boh_C	53
TRAIN	6c5l_DB	53
TRAIN	4v7l_DB	53
TRAIN	7k53_2	53
TRAIN	4v6e_BB	53
TRAIN	4l71_YB	53
TRAIN	7ssn_2	53
TRAIN	5e7k_1J	53
TRAIN	6ouo_3	53
TRAIN	7aqc_B	53
TRAIN	5nco_B	53
TRAIN	4w2i_BB	53
TRAIN	7rqe_2B	53
TRAIN	6spg_B	53
TRAIN	4v5a_DB	53
TRAIN	4v9b_BB	53
TRAIN	6s13_B	53
TRAIN	4v9d_DB	53
TRAIN	6vyx_d	53
TRAIN	5j4c_1B	53
TRAIN	6ogf_2	53
TRAIN	4u26_DB	53
TRAIN	5u9g_02	53
TRAIN	7jt2_2	53
TRAIN	4v9h_BB	53
TRAIN	6ha8_B	53
TRAIN	5kcs_1B	53
TRAIN	6wdh_2	53
TRAIN	4v8g_BB	53
TRAIN	7jsw_2	53
TRAIN	4v5c_BB	53
TRAIN	4wqu_AB	53
TRAIN	4v6t_BB	53
TRAIN	4wt8_Ds	53
TRAIN	5vpp_YB	53
TRAIN	4v7u_BB	53
TRAIN	6q95_3	53
TRAIN	4z8c_1B	53
TRAIN	7cpj_B	53
TRAIN	5we4_B	53
TRAIN	4v5r_BB	53
TRAIN	6gzx_B2	53
TRAIN	4v4t_BB	53
TRAIN	7p7q_B	53
TRAIN	7p7u_B	53
TRAIN	4p70_RB	53
TRAIN	5fdu_2B	53
TRAIN	5jvg_Y	53
TRAIN	7oj0_b	53
TRAIN	4v5s_DB	53
TRAIN	4lt8_YB	53
TRAIN	7bv8_B	53
TRAIN	6wd9_2	53
TRAIN	6wdf_2	53
TRAIN	1vy4_BB	53
TRAIN	6gsj_1J	53
TRAIN	6ot3_3	53
TRAIN	6yst_B	53
TRAIN	4v8b_DB	53
TRAIN	5mdz_3	53
TRAIN	6wu9_B	53
TRAIN	1y69_9	53
TRAIN	5ibb_1J	53
TRAIN	4y4o_1B	53
TRAIN	4v56_DA	53
TRAIN	6xqe_2B	53
TRAIN	4zsn_RB	53
TRAIN	5ndk_1J	53
TRAIN	4w29_DB	53
TRAIN	4v6g_DB	53
TRAIN	4v61_BB	53
TRAIN	4v53_BA	53
TRAIN	6wdj_2	53
TRAIN	4v5y_DA	53
TRAIN	5uyl_02	53
TRAIN	6wda_2	53
TRAIN	5el4_1J	53
TRAIN	6eri_Ax	53
TRAIN	7m4w_B	53
TRAIN	4wsd_16	53
TRAIN	6v3b_B	53
TRAIN	6nwy_YB	53
TRAIN	6pc5_J	53
TRAIN	5fdv_1B	53
TRAIN	4v8h_DB	53
TRAIN	4zer_2B	53
TRAIN	6nuo_YB	53
TRAIN	4v8x_BB	53
TRAIN	5v7q_B	53
TRAIN	7jql_1B	53
TRAIN	7msh_B	53
TRAIN	7mt3_B	53
TRAIN	6ord_RB	53
TRAIN	4ypb_YB	53
TRAIN	7rqd_2B	53
TRAIN	7nww_3	53
TRAIN	6vyr_d	53
TRAIN	4v9q_CB	53
TRAIN	4w2f_DB	53
TRAIN	7s0s_i	53
TRAIN	6nd6_1B	53
TRAIN	6htq_B	53
TRAIN	4ioc_Y	53
TRAIN	5hcr_1B	53
TRAIN	5uym_02	53
TRAIN	4v7u_DB	53
TRAIN	6wdd_2	53
TRAIN	6xhy_2B	53
TRAIN	7rq9_1B	53
TRAIN	6wyv_J	53
TRAIN	5gag_B	53
TRAIN	1vy5_DB	53
TRAIN	4v5a_BB	53
TRAIN	7s1i_J	53
TRAIN	4v7v_BB	53
TRAIN	7ac7_3	53
TRAIN	4v8g_DB	53
TRAIN	4v69_BA	53
TRAIN	4wce_Y	53
TRAIN	6pc8_J	53
TRAIN	4v9q_AB	53
TRAIN	7qv3_B	53
TRAIN	4u1v_DB	53
TRAIN	5dfe_YB	53
TRAIN	4v9s_DB	53
TRAIN	4u67_Y	53
TRAIN	6h58_B	53
TRAIN	3j7z_B	53
TRAIN	7msc_B	53
TRAIN	7rqa_2B	53
TRAIN	4v70_BB	53
TRAIN	5el5_1J	53
TRAIN	4v9p_GB	53
TRAIN	4v9o_AB	53
TRAIN	7as8_B	53
TRAIN	6vyw_d	53
TRAIN	5mdy_3	53
TRAIN	6vwm_3	53
TRAIN	4wfa_Y	53
TRAIN	4wpo_AB	53
TRAIN	6qnr_16	53
TRAIN	4y4p_2B	53
TRAIN	4v8x_DB	53
TRAIN	4v7j_AB	53
TRAIN	6ost_3	53
TRAIN	6oxa_YB	53
TRAIN	4wfn_Y	53
TRAIN	4v4y_BB	53
TRAIN	5hl7_Y	53
TRAIN	4wqf_CB	53
TRAIN	5t7v_C	53
TRAIN	4v7a_BB	53
TRAIN	6ucq_1B	53
TRAIN	5j8a_DB	53
TRAIN	5lzd_B	53
TRAIN	4v7k_BB	53
TRAIN	6ddg_2	53
TRAIN	5wis_2B	53
TRAIN	6bz7_RB	53
TRAIN	4v9m_BB	53
TRAIN	7msz_B	53
TRAIN	6b4v_C	53
TRAIN	5gaf_B	53
TRAIN	6gsk_16	53
TRAIN	6otr_YB	53
TRAIN	5ib7_1J	53
TRAIN	5mmi_B	53
TRAIN	6o9j_A	53
TRAIN	6cae_1B	53
TRAIN	6s0z_B	53
TRAIN	4xej_B5S	53
TRAIN	4v4r_BB	53
TRAIN	7md7_1B	53
TRAIN	5nd8_B	53
TRAIN	6xhv_1B	53
TRAIN	4v8q_AB	53
TRAIN	7rqc_2B	53
TRAIN	7k54_2	53
TRAIN	7o5b_Y	53
TRAIN	6wd6_2	53
TRAIN	5nrg_Y	53
TRAIN	4v6c_BB	53
TRAIN	7oif_3	53
TRAIN	4v6e_DB	53
TRAIN	5v8i_1B	53
TRAIN	4v6q_BA	53
TRAIN	4y4p_1B	53
TRAIN	3jcd_B	53
TRAIN	5iqr_3	53
TRAIN	6wdl_2	53
TRAIN	7n2u_5	53
TRAIN	5uq7_B	53
TRAIN	4v8f_AB	53
TRAIN	4v87_DB	53
TRAIN	6oxi_YB	53
TRAIN	6pj6_J	53
TRAIN	6wdi_2	53
TRAIN	4u25_BB	53
TRAIN	5lze_B	53
TRAIN	4v64_BA	53
TRAIN	6nuo_RB	53
TRAIN	6o8w_B	53
TRAIN	7nso_B	53
TRAIN	4v5r_DB	53
TRAIN	4tud_RB	53
TRAIN	3j9z_LB	53
TRAIN	7rq8_1B	53
TRAIN	6dnc_C	53
TRAIN	6bz6_RB	53
TRAIN	6ope_YB	53
TRAIN	3bbx_A	53
TRAIN	7rqd_1B	53
TRAIN	7kgb_B	53
TRAIN	4v7x_DB	53
TRAIN	7ope_B	53
TRAIN	5afi_B	53
TRAIN	6i0y_B	53
TRAIN	4ybb_CB	53
TRAIN	4v9d_CB	53
TRAIN	5mgp_B	53
TRAIN	4lel_RB	53
TRAIN	7k00_b	53
TRAIN	4v5f_DB	53
TRAIN	4v87_AB	53
TRAIN	3pip_Y	53
TRAIN	6wd5_2	53
TRAIN	6nsh_YB	53
TRAIN	4v7p_CB	53
TRAIN	5vpo_YB	53
TRAIN	7jt3_2	53
TRAIN	4v7w_BB	53
TRAIN	6buw_RB	53
TRAIN	7k55_2	53
TRAIN	6of6_YB	53
TRAIN	4u20_BB	53
TRAIN	6xij_d	53
TRAIN	4v4q_DA	53
TRAIN	4yzv_YB	53
TRAIN	2zjr_Y	53
TRAIN	7ss9_2	53
TRAIN	4v4q_BA	53
TRAIN	6nta_RB	53
TRAIN	6ha1_B	53
TRAIN	4l71_RB	53
TRAIN	6cfl_2B	53
TRAIN	5kcr_1B	53
TRAIN	4v5e_BB	53
TRAIN	3j8g_A	53
TRAIN	6ztm_BB	53
TRAIN	4v64_DA	53
TRAIN	6g7z_B	1415
TRAIN	7kqn_B	2440
TRAIN	6cf2_G	1763
TRAIN	6pq7_C	1450
TRAIN	6e8u_B	1450
TRAIN	6y0c_IN1	1064
TRAIN	5v3f_B	1129
TRAIN	5v3f_A	1129
TRAIN	4qjd_G	1278
TRAIN	1u3k_A	2354
TRAIN	5a8l_B	2644
TRAIN	6d8o_B	2546
TRAIN	6bjx_B	2546
TRAIN	6d8l_A	2546
TRAIN	6bjx_A	2546
TRAIN	6d8n_A	2546
TRAIN	6d8l_B	2546
TRAIN	6d8o_A	2546
TRAIN	6d8n_B	2546
TRAIN	1gid_A	2546
TRAIN	1hr2_A	2546
TRAIN	1gid_B	2546
TRAIN	1hr2_B	2546
TRAIN	6d8m_B	2546
TRAIN	1l8v_A	2546
TRAIN	1l8v_B	2546
TRAIN	6d8m_A	2546
TRAIN	4gg4_G	1635
TRAIN	1yg4_A	2537
TRAIN	2ms0_B	2043
TRAIN	2iy5_T	1087
TRAIN	1eiy_C	1087
TRAIN	2khy_A	1711
TRAIN	6j4w_P	740
TRAIN	6j4z_P	740
TRAIN	6j50_P	740
TRAIN	6j4y_P	740
TRAIN	6ir9_P	740
TRAIN	6j4x_P	740
TRAIN	6j51_P	740
TRAIN	1rpu_C	1902
TRAIN	300d_A	485
TRAIN	299d_A	485
TRAIN	1f6u_B	1198
TRAIN	7lv0_4	2121
TRAIN	7py0_N	1970
TRAIN	6exn_E	769
TRAIN	7abh_2	2626
TRAIN	1xsu_A	594
TRAIN	6xyw_3	2645
TRAIN	6xh8_2	245
TRAIN	6xl9_T	245
TRAIN	7lys_C	1912
TRAIN	1bz2_A	1031
TRAIN	5uyl_V	487
TRAIN	7ae3_T	1213
TRAIN	7aea_T	1213
TRAIN	7ae1_T	1213
TRAIN	1z7f_B	360
TRAIN	1yy0_B	360
TRAIN	1z79_B	360
TRAIN	1yrm_B	360
TRAIN	1kis_A	2575
TRAIN	1zdk_R	1123
TRAIN	5z57_H	801
TRAIN	5z56_H	801
TRAIN	5z58_H	801
TRAIN	2a9l_A	1729
TRAIN	4v6e_AX	380
TRAIN	4v6e_CV	380
TRAIN	4v6e_AV	380
TRAIN	6h0r_B	1578
TRAIN	5e17_G	784
TRAIN	6kqm_G	784
TRAIN	5e18_G	784
TRAIN	6kqh_G	784
TRAIN	6kqn_G	784
TRAIN	1zbn_A	1247
TRAIN	5c4a_U	2518
TRAIN	4wrt_R	939
TRAIN	6mus_H	2324
TRAIN	7rdq_H	701
TRAIN	3cul_C	646
TRAIN	3cun_C	646
TRAIN	3cun_D	646
TRAIN	3cul_D	646
TRAIN	4p3u_C	2672
TRAIN	6pk9_A	2469
TRAIN	4x4v_D	2210
TRAIN	4g7o_H	1995
TRAIN	4g7o_R	1995
TRAIN	5x21_H	1995
TRAIN	5x22_H	1995
TRAIN	5x22_R	1995
TRAIN	2oeu_A	1677
TRAIN	6snj_B	1659
TRAIN	6kqm_H	2643
TRAIN	1o15_A	2418
TRAIN	5j1o_B	2045
TRAIN	6f4h_B	474
TRAIN	6f4h_D	474
TRAIN	1n66_A	1786
TRAIN	6bg9_B	699
TRAIN	6bg9_A	699
TRAIN	5f5f_H	99
TRAIN	5f5f_B	99
TRAIN	5f5f_D	99
TRAIN	5f5f_F	99
TRAIN	6xlm_T	714
TRAIN	6xln_T	714
TRAIN	6sqn_X	1088
TRAIN	1urn_P	1088
TRAIN	6sqq_XXX	1088
TRAIN	4rmo_F	372
TRAIN	4rmo_P	372
TRAIN	4rmo_L	372
TRAIN	4rmo_J	372
TRAIN	4rmo_B	372
TRAIN	4rmo_N	372
TRAIN	4rmo_H	372
TRAIN	4rmo_D	372
TRAIN	6uu8_111	2344
TRAIN	1ykv_B	1217
TRAIN	1ykv_D	1217
TRAIN	1ykq_B	1217
TRAIN	1yls_B	1217
TRAIN	1yls_D	1217
TRAIN	1ykq_D	1217
TRAIN	1mnb_B	2507
TRAIN	6exv_N	2665
TRAIN	4yhw_E	2358
TRAIN	7nt6_X	198
TRAIN	7nt6_Z	198
TRAIN	7nt5_N	198
TRAIN	7elh_P	2205
TRAIN	5udz_V	2656
TRAIN	2npz_D	771
TRAIN	1a4d_B	953
TRAIN	1a51_A	953
TRAIN	397d_A	2278
TRAIN	6k0a_Y	1027
TRAIN	6k0b_X	1027
TRAIN	6k0b_Y	1027
TRAIN	6k0a_X	1027
TRAIN	6zym_5	98
TRAIN	7abf_5	98
TRAIN	6ff4_5	98
TRAIN	6ff7_5	98
TRAIN	7aav_5	98
TRAIN	4rwn_B	206
TRAIN	4rwo_B	206
TRAIN	5lze_x	1512
TRAIN	2nvt_T	1103
TRAIN	6kop_G	1384
TRAIN	7kro_P	535
TRAIN	7krp_P	535
TRAIN	7krn_P	535
TRAIN	2jpp_D	1916
TRAIN	5ib8_4K	39
TRAIN	5e81_4K	39
TRAIN	5ib7_4K	39
TRAIN	6jnx_R	1907
TRAIN	7eiz_I	165
TRAIN	7cxn_I	165
TRAIN	7eqj_B	221
TRAIN	4v49_AV	221
TRAIN	1jgq_C	221
TRAIN	4v4s_AW	221
TRAIN	7osm_ASIT	221
TRAIN	4v66_AE	221
TRAIN	4v42_AC	221
TRAIN	1mj1_C	221
TRAIN	1ml5_B	221
TRAIN	4v4r_AW	221
TRAIN	1fir_A	221
TRAIN	1jgp_C	221
TRAIN	4v69_AW	221
TRAIN	4v4t_AW	221
TRAIN	4v65_AE	221
TRAIN	1jgo_C	221
TRAIN	3ts2_V	1690
TRAIN	6m6c_N	407
TRAIN	6zto_AV	869
TRAIN	1sy4_A	2141
TRAIN	2o5j_H	506
TRAIN	2o5i_Y	506
TRAIN	2o5i_H	506
TRAIN	2o5j_Y	506
TRAIN	2ppb_Y	506
TRAIN	2ppb_H	506
TRAIN	7s37_R	1655
TRAIN	3epk_E	1347
TRAIN	5wwt_D	1347
TRAIN	5wwr_C	1347
TRAIN	5wws_D	1347
TRAIN	5wwt_C	1347
TRAIN	3epl_E	1347
TRAIN	3eph_E	1347
TRAIN	5wws_C	1347
TRAIN	5wwr_D	1347
TRAIN	3epj_E	1347
TRAIN	3rw6_F	605
TRAIN	3rw6_H	605
TRAIN	6pig_1	355
TRAIN	6vbw_K	355
TRAIN	6v9q_K	355
TRAIN	6pif_1	355
TRAIN	6lnb_M	355
TRAIN	6pij_1	355
TRAIN	6lnc_M	355
TRAIN	4oog_D	22
TRAIN	5t16_G	22
TRAIN	5t16_O	22
TRAIN	5t16_P	22
TRAIN	5t16_H	22
TRAIN	2oiu_P	424
TRAIN	2fcy_B	616
TRAIN	2fd0_B	616
TRAIN	2fcz_A	616
TRAIN	7ori_T	585
TRAIN	4zc7_D	348
TRAIN	4zc7_B	348
TRAIN	6hu6_E	688
TRAIN	6vrd_B	1481
TRAIN	2ldt_A	1251
TRAIN	3nd3_A	521
TRAIN	1qc0_D	521
TRAIN	6hcm_w3	1313
TRAIN	6hcf_w3	1313
TRAIN	6pmi_2	751
TRAIN	6pmj_2	751
TRAIN	7riy_T	1568
TRAIN	5lza_x	968
TRAIN	4bhh_R	856
TRAIN	5lze_y	310
TRAIN	5lzf_y	310
TRAIN	7ed5_I	2088
TRAIN	2qk9_B	893
TRAIN	4v73_A2	2039
TRAIN	5cnr_A	2215
TRAIN	4v84_CV	1250
TRAIN	4v84_AV	1250
TRAIN	7pd3_B	1809
TRAIN	1s76_T	2732
TRAIN	3bnl_A	1016
TRAIN	3bnl_B	1016
TRAIN	2kur_A	25
TRAIN	2kuu_A	25
TRAIN	3nvk_L	445
TRAIN	3nvk_K	445
TRAIN	2kzl_A	2155
TRAIN	7m57_7	1183
TRAIN	7m2t_7	1183
TRAIN	1qzw_H	346
TRAIN	1qzw_B	346
TRAIN	1qzw_D	346
TRAIN	1qzw_F	346
TRAIN	6o7i_H	883
TRAIN	4rwn_C	200
TRAIN	4rwo_C	200
TRAIN	6j9f_H	1709
TRAIN	6e80_A	1498
TRAIN	6z9t_L	2251
